report_id,comment_id,account_id,report_reason,reported_at,reporter_type
REP-001619,COM-003227,ACC-000292,misinformation,2026-05-21 10:06:27,user
REP-001620,COM-003227,ACC-000292,misinformation,2026-05-23 21:55:20,automated_system
REP-001621,COM-003227,ACC-000292,misinformation,2026-05-22 12:15:47,trusted_flagger
REP-001622,COM-003239,ACC-000295,spam,2026-05-18 06:19:08,trusted_flagger
REP-001623,COM-003241,ACC-000295,spam,2026-05-18 19:08:26,user
REP-001624,COM-003246,ACC-000295,spam,2026-05-19 14:10:48,user
REP-001625,COM-003246,ACC-000295,spam,2026-05-17 13:00:02,user
REP-001626,COM-003250,ACC-000295,misinformation,2026-05-24 07:12:42,trusted_flagger
REP-001627,COM-003253,ACC-000295,misinformation,2026-05-09 15:22:47,user
REP-001628,COM-003256,ACC-000295,spam,2026-05-15 13:05:03,automated_system
REP-001629,COM-003258,ACC-000295,spam,2026-05-29 17:49:35,trusted_flagger
REP-001630,COM-003258,ACC-000295,spam,2026-05-28 06:00:33,user
REP-001631,COM-003259,ACC-000295,spam,2026-05-30 15:18:34,automated_system
REP-001632,COM-003259,ACC-000295,spam,2026-05-29 06:26:33,user
REP-001633,COM-003273,ACC-000300,harassment,2026-03-24 05:43:33,user
REP-001634,COM-003275,ACC-000300,harassment,2026-02-13 08:40:27,automated_system
REP-001635,COM-003277,ACC-000300,hate_speech,2026-04-13 01:35:56,trusted_flagger
REP-001636,COM-003279,ACC-000300,hate_speech,2026-04-15 05:28:11,user
REP-001637,COM-003279,ACC-000300,harassment,2026-04-14 18:26:51,user
REP-001638,COM-003281,ACC-000300,hate_speech,2026-03-24 01:18:49,automated_system
REP-001639,COM-003283,ACC-000300,harassment,2026-01-31 10:58:50,user
REP-001640,COM-003284,ACC-000300,harassment,2026-04-30 02:59:27,automated_system
REP-001641,COM-003288,ACC-000300,hate_speech,2026-04-06 22:00:55,automated_system
REP-001642,COM-003292,ACC-000300,hate_speech,2026-04-24 12:12:47,user
REP-001643,COM-003293,ACC-000300,harassment,2026-04-11 13:37:56,user
REP-001644,COM-003294,ACC-000300,harassment,2026-03-22 15:31:12,trusted_flagger
REP-001645,COM-003294,ACC-000300,harassment,2026-03-24 19:14:38,automated_system
REP-001646,COM-003295,ACC-000300,harassment,2026-05-05 22:52:38,user
REP-001647,COM-003298,ACC-000300,hate_speech,2026-02-13 17:02:18,trusted_flagger
REP-001648,COM-003298,ACC-000300,hate_speech,2026-02-11 23:17:22,trusted_flagger
REP-001649,COM-003299,ACC-000300,hate_speech,2026-05-09 13:15:52,user
REP-001650,COM-003299,ACC-000300,hate_speech,2026-05-06 04:29:39,automated_system
REP-001651,COM-003299,ACC-000300,harassment,2026-05-07 14:08:29,automated_system
REP-001652,COM-003300,ACC-000300,harassment,2026-02-24 19:37:43,trusted_flagger
REP-001653,COM-003305,ACC-000301,impersonation,2026-06-01 23:57:59,trusted_flagger
REP-001654,COM-003305,ACC-000301,impersonation,2026-06-01 04:14:54,automated_system
REP-001655,COM-003307,ACC-000301,scam,2026-06-03 12:43:36,user
REP-001656,COM-003307,ACC-000301,impersonation,2026-06-02 18:28:38,automated_system
REP-001657,COM-003307,ACC-000301,scam,2026-06-02 03:48:17,user
REP-001658,COM-003308,ACC-000301,scam,2026-06-02 11:03:15,automated_system
REP-001659,COM-003309,ACC-000301,impersonation,2026-06-03 14:48:03,automated_system
REP-001660,COM-003309,ACC-000301,scam,2026-06-01 19:38:13,user
REP-001661,COM-003310,ACC-000301,scam,2026-06-02 08:24:36,user
REP-001662,COM-003310,ACC-000301,scam,2026-06-01 07:23:25,user
REP-001663,COM-003311,ACC-000301,scam,2026-06-02 08:52:30,trusted_flagger
REP-001664,COM-003311,ACC-000301,impersonation,2026-05-31 09:06:43,automated_system
REP-001665,COM-003312,ACC-000301,scam,2026-06-04 15:08:02,automated_system
REP-001666,COM-003312,ACC-000301,scam,2026-06-01 12:17:54,automated_system
REP-001667,COM-003312,ACC-000301,scam,2026-06-03 13:03:14,automated_system
REP-001668,COM-003314,ACC-000301,scam,2026-06-02 13:10:49,user
REP-001669,COM-003316,ACC-000301,scam,2026-06-02 12:50:52,trusted_flagger
REP-001670,COM-003316,ACC-000301,scam,2026-06-03 06:30:16,user
REP-001671,COM-003318,ACC-000301,scam,2026-05-31 14:18:36,user
REP-001672,COM-003321,ACC-000301,impersonation,2026-06-01 06:03:32,user
REP-001673,COM-003323,ACC-000303,spam,2026-05-23 17:45:23,trusted_flagger
REP-001674,COM-003323,ACC-000303,fake_engagement,2026-05-23 00:50:14,user
REP-001675,COM-003324,ACC-000303,fake_engagement,2026-06-01 00:01:24,automated_system
REP-001676,COM-003325,ACC-000303,fake_engagement,2026-05-25 01:02:57,user
REP-001677,COM-003325,ACC-000303,fake_engagement,2026-05-27 08:44:10,user
REP-001678,COM-003325,ACC-000303,spam,2026-05-26 18:41:56,user
REP-001679,COM-003326,ACC-000303,spam,2026-05-26 04:46:16,user
REP-001680,COM-003330,ACC-000303,fake_engagement,2026-05-28 14:39:30,user
REP-001681,COM-003331,ACC-000303,fake_engagement,2026-06-02 10:02:26,user
REP-001682,COM-003331,ACC-000303,spam,2026-05-30 08:52:32,user
REP-001683,COM-003331,ACC-000303,fake_engagement,2026-05-30 17:31:21,automated_system
REP-001684,COM-003332,ACC-000303,spam,2026-05-25 18:32:22,trusted_flagger
REP-001685,COM-003332,ACC-000303,fake_engagement,2026-05-26 00:03:41,trusted_flagger
REP-001686,COM-003332,ACC-000303,fake_engagement,2026-05-23 09:23:36,user
REP-001687,COM-003333,ACC-000303,spam,2026-05-26 14:12:50,automated_system
REP-001688,COM-003333,ACC-000303,spam,2026-05-26 09:02:09,user
REP-001689,COM-003334,ACC-000303,fake_engagement,2026-05-28 13:20:56,user
REP-001690,COM-003335,ACC-000303,spam,2026-06-02 16:00:49,automated_system
REP-001691,COM-003337,ACC-000303,spam,2026-05-27 10:57:04,automated_system
REP-001692,COM-003337,ACC-000303,spam,2026-05-28 22:01:40,user
REP-001693,COM-003338,ACC-000303,fake_engagement,2026-05-28 18:15:59,user
REP-001694,COM-003338,ACC-000303,fake_engagement,2026-05-29 09:27:52,automated_system
REP-001695,COM-003339,ACC-000303,fake_engagement,2026-05-30 23:31:29,trusted_flagger
REP-001696,COM-003340,ACC-000303,fake_engagement,2026-05-30 11:09:52,automated_system
REP-001697,COM-003340,ACC-000303,fake_engagement,2026-05-30 12:50:32,automated_system
REP-001698,COM-003341,ACC-000303,spam,2026-05-31 12:53:23,automated_system
REP-001699,COM-003342,ACC-000303,spam,2026-05-31 22:01:08,user
REP-001700,COM-003342,ACC-000303,spam,2026-05-29 20:53:47,automated_system
REP-001701,COM-003346,ACC-000303,fake_engagement,2026-05-24 20:18:00,user
REP-001702,COM-003375,ACC-000308,harassment,2026-03-13 08:22:37,user
REP-001703,COM-003377,ACC-000308,hate_speech,2026-02-26 19:42:48,user
REP-001704,COM-003380,ACC-000308,hate_speech,2026-05-23 06:58:42,automated_system
REP-001705,COM-003381,ACC-000308,harassment,2026-04-14 07:26:05,user
REP-001706,COM-003382,ACC-000308,hate_speech,2025-12-19 08:19:42,automated_system
REP-001707,COM-003383,ACC-000308,harassment,2025-12-20 11:19:38,automated_system
REP-001708,COM-003383,ACC-000308,hate_speech,2025-12-18 19:01:42,trusted_flagger
REP-001709,COM-003384,ACC-000308,hate_speech,2026-03-10 22:15:17,automated_system
REP-001710,COM-003384,ACC-000308,hate_speech,2026-03-11 14:09:35,user
REP-001711,COM-003385,ACC-000308,hate_speech,2026-01-15 20:29:20,user
REP-001712,COM-003386,ACC-000308,harassment,2026-02-13 06:15:10,automated_system
REP-001713,COM-003387,ACC-000308,hate_speech,2026-05-18 05:05:14,automated_system
REP-001714,COM-003390,ACC-000309,misinformation,2026-05-10 02:17:15,automated_system
REP-001715,COM-003397,ACC-000309,misinformation,2026-05-29 13:18:24,user
REP-001716,COM-003406,ACC-000310,harassment,2025-06-26 14:45:31,user
REP-001717,COM-003409,ACC-000310,harassment,2025-05-02 12:20:07,automated_system
REP-001718,COM-003413,ACC-000310,harassment,2024-09-11 13:42:12,trusted_flagger
REP-001719,COM-003419,ACC-000310,hate_speech,2025-01-14 00:16:19,automated_system
REP-001720,COM-003419,ACC-000310,harassment,2025-01-12 02:25:40,user
REP-001721,COM-003419,ACC-000310,hate_speech,2025-01-11 23:11:41,automated_system
REP-001722,COM-003419,ACC-000310,hate_speech,2025-01-12 05:24:03,user
REP-001723,COM-003420,ACC-000310,harassment,2025-07-23 12:14:15,automated_system
REP-001724,COM-003422,ACC-000310,hate_speech,2026-05-12 15:43:31,automated_system
REP-001725,COM-003423,ACC-000310,harassment,2025-07-08 04:48:24,user
REP-001726,COM-003425,ACC-000310,hate_speech,2025-03-05 16:42:26,automated_system
REP-001727,COM-003427,ACC-000311,harassment,2024-10-12 14:11:04,automated_system
REP-001728,COM-003431,ACC-000311,harassment,2024-09-07 18:04:52,user
REP-001729,COM-003431,ACC-000311,hate_speech,2024-09-04 03:59:26,automated_system
REP-001730,COM-003434,ACC-000311,harassment,2025-03-02 02:23:02,user
REP-001731,COM-003437,ACC-000311,harassment,2025-05-03 04:42:17,user
REP-001732,COM-003437,ACC-000311,harassment,2025-05-06 13:25:02,automated_system
REP-001733,COM-003439,ACC-000311,hate_speech,2024-06-16 15:25:58,user
REP-001734,COM-003439,ACC-000311,harassment,2024-06-17 00:56:10,user
REP-001735,COM-003440,ACC-000311,hate_speech,2024-12-04 18:53:17,automated_system
REP-001736,COM-003441,ACC-000311,harassment,2025-03-16 02:18:04,user
REP-001737,COM-003464,ACC-000315,spam,2026-05-31 15:32:27,user
REP-001738,COM-003467,ACC-000315,spam,2026-06-03 11:59:28,user
REP-001739,COM-003468,ACC-000315,misinformation,2026-05-27 09:57:19,user
REP-001740,COM-003471,ACC-000315,misinformation,2026-05-29 18:34:58,automated_system
REP-001741,COM-003471,ACC-000315,misinformation,2026-05-26 16:51:24,automated_system
REP-001742,COM-003473,ACC-000315,misinformation,2026-06-01 08:50:58,user
REP-001743,COM-003474,ACC-000315,spam,2026-05-29 03:16:07,user
REP-001744,COM-003475,ACC-000315,misinformation,2026-05-23 05:38:16,user
REP-001745,COM-003475,ACC-000315,misinformation,2026-05-25 19:47:48,automated_system
REP-001746,COM-003475,ACC-000315,spam,2026-05-24 06:20:17,automated_system
REP-001747,COM-003477,ACC-000315,spam,2026-05-28 16:34:05,trusted_flagger
REP-001748,COM-003479,ACC-000315,misinformation,2026-05-29 00:40:24,automated_system
REP-001749,COM-003480,ACC-000315,misinformation,2026-05-30 09:22:24,user
REP-001750,COM-003481,ACC-000315,misinformation,2026-05-28 06:08:32,user
REP-001751,COM-003486,ACC-000315,spam,2026-05-29 18:58:52,trusted_flagger
REP-001752,COM-003486,ACC-000315,misinformation,2026-05-28 11:25:04,user
REP-001753,COM-003486,ACC-000315,misinformation,2026-05-28 19:18:47,automated_system
REP-001754,COM-003486,ACC-000315,misinformation,2026-05-29 12:46:10,user
REP-001755,COM-003487,ACC-000315,spam,2026-05-27 06:44:32,user
REP-001756,COM-003488,ACC-000315,spam,2026-05-30 20:32:54,user
REP-001757,COM-003489,ACC-000315,spam,2026-05-26 09:47:33,automated_system
REP-001758,COM-003491,ACC-000316,harassment,2024-11-01 15:14:34,user
REP-001759,COM-003492,ACC-000316,hate_speech,2025-03-20 14:31:21,automated_system
REP-001760,COM-003493,ACC-000316,hate_speech,2025-06-07 14:46:40,user
REP-001761,COM-003496,ACC-000316,harassment,2025-11-28 23:46:20,trusted_flagger
REP-001762,COM-003501,ACC-000316,hate_speech,2026-02-19 13:09:16,user
REP-001763,COM-003503,ACC-000316,hate_speech,2025-11-20 18:46:57,automated_system
REP-001764,COM-003504,ACC-000316,hate_speech,2025-06-03 18:04:34,automated_system
REP-001765,COM-003507,ACC-000316,harassment,2026-04-03 23:03:09,automated_system
REP-001766,COM-003507,ACC-000316,hate_speech,2026-04-05 20:29:14,user
REP-001767,COM-003509,ACC-000316,hate_speech,2026-01-24 09:25:30,automated_system
REP-001768,COM-003510,ACC-000316,harassment,2025-07-22 07:00:11,user
REP-001769,COM-003510,ACC-000316,harassment,2025-07-20 15:15:11,automated_system
REP-001770,COM-003512,ACC-000316,hate_speech,2026-02-26 09:27:24,user
REP-001771,COM-003512,ACC-000316,harassment,2026-02-26 14:05:47,user
REP-001772,COM-003512,ACC-000316,harassment,2026-02-27 06:31:36,automated_system
REP-001773,COM-003514,ACC-000316,hate_speech,2026-01-01 15:36:51,automated_system
REP-001774,COM-003530,ACC-000320,impersonation,2026-05-31 13:44:36,user
REP-001775,COM-003534,ACC-000320,impersonation,2026-05-24 17:35:05,user
REP-001776,COM-003538,ACC-000320,impersonation,2026-06-03 04:21:36,trusted_flagger
REP-001777,COM-003538,ACC-000320,impersonation,2026-06-03 17:57:09,trusted_flagger
REP-001778,COM-003538,ACC-000320,impersonation,2026-06-02 08:09:01,automated_system
REP-001779,COM-003540,ACC-000320,scam,2026-05-30 09:54:51,user
REP-001780,COM-003540,ACC-000320,scam,2026-05-29 04:55:06,user
REP-001781,COM-003540,ACC-000320,impersonation,2026-05-29 05:58:58,user
REP-001782,COM-003540,ACC-000320,scam,2026-05-28 03:27:03,user
REP-001783,COM-003542,ACC-000320,impersonation,2026-05-25 19:33:43,automated_system
REP-001784,COM-003546,ACC-000320,impersonation,2026-06-02 20:28:27,user
REP-001785,COM-003547,ACC-000320,scam,2026-05-24 04:33:31,user
REP-001786,COM-003550,ACC-000321,hate_speech,2025-03-08 18:28:32,automated_system
REP-001787,COM-003551,ACC-000321,hate_speech,2025-01-13 10:54:26,user
REP-001788,COM-003551,ACC-000321,harassment,2025-01-15 23:45:25,user
REP-001789,COM-003555,ACC-000321,harassment,2025-03-11 07:21:06,user
REP-001790,COM-003555,ACC-000321,hate_speech,2025-03-14 13:00:24,trusted_flagger
REP-001791,COM-003557,ACC-000321,harassment,2026-05-23 13:27:59,automated_system
REP-001792,COM-003557,ACC-000321,hate_speech,2026-05-24 16:12:51,trusted_flagger
REP-001793,COM-003559,ACC-000321,hate_speech,2024-09-09 18:54:35,automated_system
REP-001794,COM-003559,ACC-000321,hate_speech,2024-09-08 19:53:40,automated_system
REP-001795,COM-003561,ACC-000321,hate_speech,2024-07-20 19:28:45,user
REP-001796,COM-003563,ACC-000321,harassment,2025-12-19 17:03:56,automated_system
REP-001797,COM-003564,ACC-000321,harassment,2025-06-18 09:22:11,automated_system
REP-001798,COM-003565,ACC-000321,hate_speech,2023-10-19 02:12:48,user
REP-001799,COM-003566,ACC-000321,hate_speech,2024-11-13 04:06:57,automated_system
REP-001800,COM-003569,ACC-000321,hate_speech,2025-07-23 11:18:25,trusted_flagger
REP-001801,COM-003569,ACC-000321,hate_speech,2025-07-23 08:08:45,user
REP-001802,COM-003569,ACC-000321,harassment,2025-07-23 07:58:17,user
REP-001803,COM-003571,ACC-000322,fake_engagement,2026-06-03 12:43:41,automated_system
REP-001804,COM-003573,ACC-000322,spam,2026-06-03 03:59:36,automated_system
REP-001805,COM-003575,ACC-000322,fake_engagement,2026-06-03 14:47:32,user
REP-001806,COM-003581,ACC-000322,spam,2026-05-30 01:27:33,automated_system
REP-001807,COM-003586,ACC-000322,spam,2026-05-21 08:09:34,trusted_flagger
REP-001808,COM-003586,ACC-000322,spam,2026-05-23 04:43:49,user
REP-001809,COM-003592,ACC-000323,fake_engagement,2026-05-30 18:52:38,automated_system
REP-001810,COM-003592,ACC-000323,spam,2026-05-30 06:20:02,automated_system
REP-001811,COM-003593,ACC-000323,spam,2026-06-01 07:42:44,automated_system
REP-001812,COM-003597,ACC-000323,spam,2026-05-29 04:21:44,user
REP-001813,COM-003597,ACC-000323,spam,2026-05-28 08:22:46,trusted_flagger
REP-001814,COM-003597,ACC-000323,spam,2026-05-29 03:02:04,automated_system
REP-001815,COM-003598,ACC-000323,fake_engagement,2026-05-31 02:46:59,user
REP-001816,COM-003601,ACC-000323,spam,2026-05-31 11:09:10,trusted_flagger
REP-001817,COM-003603,ACC-000323,fake_engagement,2026-06-03 23:04:16,user
REP-001818,COM-003604,ACC-000323,spam,2026-05-29 17:15:02,user
REP-001819,COM-003604,ACC-000323,spam,2026-06-01 04:50:24,user
REP-001820,COM-003604,ACC-000323,spam,2026-05-29 08:33:37,automated_system
REP-001821,COM-003604,ACC-000323,fake_engagement,2026-06-01 06:58:28,automated_system
REP-001822,COM-003605,ACC-000323,fake_engagement,2026-06-01 15:56:11,user
REP-001823,COM-003605,ACC-000323,spam,2026-06-01 18:32:15,user
REP-001824,COM-003605,ACC-000323,fake_engagement,2026-06-02 22:37:53,user
REP-001825,COM-003606,ACC-000323,spam,2026-06-01 01:44:59,user
REP-001826,COM-003607,ACC-000323,fake_engagement,2026-05-29 20:48:48,user
REP-001827,COM-003608,ACC-000323,spam,2026-05-30 23:45:26,user
REP-001828,COM-003609,ACC-000323,fake_engagement,2026-05-28 19:53:07,user
REP-001829,COM-003609,ACC-000323,fake_engagement,2026-05-28 03:09:26,user
REP-001830,COM-003610,ACC-000323,fake_engagement,2026-05-31 17:02:59,user
REP-001831,COM-003610,ACC-000323,spam,2026-05-29 06:38:53,user
REP-001832,COM-003610,ACC-000323,fake_engagement,2026-05-30 03:14:18,trusted_flagger
REP-001833,COM-003611,ACC-000323,fake_engagement,2026-05-30 17:44:07,user
REP-001834,COM-003612,ACC-000323,spam,2026-05-31 02:00:24,user
REP-001835,COM-003613,ACC-000323,fake_engagement,2026-05-30 08:17:19,automated_system
REP-001836,COM-003615,ACC-000323,spam,2026-06-01 00:02:17,automated_system
REP-001837,COM-003616,ACC-000323,spam,2026-05-28 17:13:19,user
REP-001838,COM-003617,ACC-000323,spam,2026-06-01 01:30:36,automated_system
REP-001839,COM-003618,ACC-000323,spam,2026-05-27 01:38:32,automated_system
REP-001840,COM-003618,ACC-000323,fake_engagement,2026-05-29 17:57:54,user
REP-001841,COM-003619,ACC-000323,spam,2026-05-28 03:33:17,user
REP-001842,COM-003620,ACC-000323,spam,2026-05-31 11:39:08,trusted_flagger
REP-001843,COM-003621,ACC-000323,spam,2026-05-28 15:12:20,trusted_flagger
REP-001844,COM-003621,ACC-000323,spam,2026-05-28 13:26:12,user
REP-001845,COM-003621,ACC-000323,fake_engagement,2026-05-28 10:14:50,automated_system
REP-001846,COM-003622,ACC-000323,spam,2026-06-03 14:26:24,trusted_flagger
REP-001847,COM-003623,ACC-000323,fake_engagement,2026-05-29 18:56:05,user
REP-001848,COM-003623,ACC-000323,spam,2026-05-29 15:34:32,automated_system
REP-001849,COM-003624,ACC-000323,fake_engagement,2026-06-04 16:37:02,automated_system
REP-001850,COM-003625,ACC-000323,fake_engagement,2026-05-28 18:36:25,user
REP-001851,COM-003628,ACC-000323,fake_engagement,2026-06-01 03:03:35,automated_system
REP-001852,COM-003630,ACC-000323,fake_engagement,2026-06-02 13:03:26,trusted_flagger
REP-001853,COM-003631,ACC-000323,fake_engagement,2026-06-01 01:09:42,user
REP-001854,COM-003632,ACC-000324,harassment,2025-07-03 07:07:39,automated_system
REP-001855,COM-003633,ACC-000324,hate_speech,2025-06-27 17:32:28,user
REP-001856,COM-003634,ACC-000324,hate_speech,2025-08-02 04:07:49,user
REP-001857,COM-003637,ACC-000324,hate_speech,2025-11-19 13:56:19,automated_system
REP-001858,COM-003637,ACC-000324,harassment,2025-11-17 10:21:50,user
REP-001859,COM-003637,ACC-000324,hate_speech,2025-11-19 21:58:50,user
REP-001860,COM-003640,ACC-000324,harassment,2025-05-20 00:01:49,trusted_flagger
REP-001861,COM-003641,ACC-000324,hate_speech,2025-06-04 15:58:11,user
REP-001862,COM-003641,ACC-000324,hate_speech,2025-06-03 07:59:55,automated_system
REP-001863,COM-003642,ACC-000324,hate_speech,2026-05-14 01:43:08,user
REP-001864,COM-003645,ACC-000324,harassment,2025-09-05 15:04:25,automated_system
REP-001865,COM-003647,ACC-000324,hate_speech,2025-09-25 00:48:57,user
REP-001866,COM-003648,ACC-000324,hate_speech,2025-10-19 03:37:17,user
REP-001867,COM-003649,ACC-000324,harassment,2025-06-04 05:25:12,automated_system
REP-001868,COM-003649,ACC-000324,harassment,2025-06-06 20:04:03,user
REP-001869,COM-003650,ACC-000324,hate_speech,2025-07-23 09:59:39,user
REP-001870,COM-003650,ACC-000324,hate_speech,2025-07-21 20:23:44,automated_system
REP-001871,COM-003650,ACC-000324,harassment,2025-07-20 17:22:01,trusted_flagger
REP-001872,COM-003651,ACC-000324,hate_speech,2025-06-27 15:36:00,automated_system
REP-001873,COM-003651,ACC-000324,hate_speech,2025-06-28 14:06:43,user
REP-001874,COM-003651,ACC-000324,hate_speech,2025-06-28 13:02:16,automated_system
REP-001875,COM-003652,ACC-000324,harassment,2026-03-11 13:51:52,user
REP-001876,COM-003652,ACC-000324,harassment,2026-03-14 23:39:16,user
REP-001877,COM-003653,ACC-000324,hate_speech,2025-05-18 06:30:56,user
REP-001878,COM-003655,ACC-000324,hate_speech,2025-11-16 20:39:11,trusted_flagger
REP-001879,COM-003655,ACC-000324,hate_speech,2025-11-13 02:04:04,user
REP-001880,COM-003655,ACC-000324,harassment,2025-11-16 03:43:58,user
REP-001881,COM-003657,ACC-000324,hate_speech,2026-02-15 20:42:54,trusted_flagger
REP-001882,COM-003658,ACC-000324,harassment,2025-12-18 11:36:14,automated_system
REP-001883,COM-003659,ACC-000324,harassment,2025-10-22 22:45:00,user
REP-001884,COM-003668,ACC-000326,spam,2026-05-07 14:01:18,user
REP-001885,COM-003668,ACC-000326,spam,2026-05-10 16:10:14,user
REP-001886,COM-003669,ACC-000326,spam,2026-05-11 14:27:32,user
REP-001887,COM-003669,ACC-000326,misinformation,2026-05-09 05:16:15,automated_system
REP-001888,COM-003670,ACC-000326,spam,2026-05-01 09:47:29,automated_system
REP-001889,COM-003670,ACC-000326,spam,2026-05-01 06:36:28,user
REP-001890,COM-003672,ACC-000326,spam,2026-05-19 09:19:13,user
REP-001891,COM-003675,ACC-000326,misinformation,2026-04-24 19:51:08,automated_system
REP-001892,COM-003677,ACC-000326,misinformation,2026-05-10 22:17:57,user
REP-001893,COM-003680,ACC-000326,spam,2026-04-27 21:41:38,user
REP-001894,COM-003680,ACC-000326,spam,2026-04-27 20:37:41,automated_system
REP-001895,COM-003683,ACC-000326,misinformation,2026-05-12 09:08:22,user
REP-001896,COM-003683,ACC-000326,misinformation,2026-05-11 02:39:24,user
REP-001897,COM-003683,ACC-000326,spam,2026-05-11 11:49:41,user
REP-001898,COM-003688,ACC-000326,spam,2026-04-26 16:54:07,user
REP-001899,COM-003689,ACC-000326,misinformation,2026-04-18 04:02:43,automated_system
REP-001900,COM-003689,ACC-000326,misinformation,2026-04-15 01:59:33,user
REP-001901,COM-003689,ACC-000326,spam,2026-04-15 01:11:23,automated_system
REP-001902,COM-003689,ACC-000326,misinformation,2026-04-17 09:12:04,user
REP-001903,COM-003690,ACC-000326,misinformation,2026-05-21 05:36:28,automated_system
REP-001904,COM-003690,ACC-000326,misinformation,2026-05-18 20:11:17,automated_system
REP-001905,COM-003692,ACC-000326,spam,2026-04-22 15:50:56,automated_system
REP-001906,COM-003694,ACC-000326,spam,2026-05-21 04:05:34,automated_system
REP-001907,COM-003695,ACC-000326,spam,2026-05-27 10:57:02,automated_system
REP-001908,COM-003695,ACC-000326,misinformation,2026-05-28 03:14:12,user
REP-001909,COM-003695,ACC-000326,spam,2026-05-27 05:45:40,user
REP-001910,COM-003695,ACC-000326,spam,2026-05-27 03:08:02,automated_system
REP-001911,COM-003695,ACC-000326,spam,2026-05-28 10:53:26,user
REP-001912,COM-003696,ACC-000326,spam,2026-04-22 12:19:38,user
REP-001913,COM-003699,ACC-000326,spam,2026-05-09 19:00:00,automated_system
REP-001914,COM-003699,ACC-000326,misinformation,2026-05-12 20:59:55,user
REP-001915,COM-003699,ACC-000326,spam,2026-05-09 15:45:25,user
REP-001916,COM-003699,ACC-000326,spam,2026-05-10 11:16:49,user
REP-001917,COM-003701,ACC-000326,misinformation,2026-05-05 08:25:30,user
REP-001918,COM-003705,ACC-000326,spam,2026-04-14 23:12:35,user
REP-001919,COM-003705,ACC-000326,spam,2026-04-12 03:16:32,user
REP-001920,COM-003712,ACC-000328,impersonation,2026-05-18 22:58:16,automated_system
REP-001921,COM-003712,ACC-000328,scam,2026-05-19 07:37:49,automated_system
REP-001922,COM-003717,ACC-000328,scam,2026-05-26 14:17:40,automated_system
REP-001923,COM-003718,ACC-000328,scam,2026-05-23 07:38:44,user
REP-001924,COM-003719,ACC-000328,scam,2026-05-20 15:54:10,user
REP-001925,COM-003722,ACC-000328,impersonation,2026-05-30 21:34:23,automated_system
REP-001926,COM-003722,ACC-000328,impersonation,2026-05-30 05:41:21,user
REP-001927,COM-003724,ACC-000328,impersonation,2026-06-04 17:06:47,user
REP-001928,COM-003724,ACC-000328,impersonation,2026-06-02 12:10:04,automated_system
REP-001929,COM-003725,ACC-000328,impersonation,2026-05-30 12:51:28,user
REP-001930,COM-003727,ACC-000328,scam,2026-05-29 12:38:55,user
REP-001931,COM-003727,ACC-000328,impersonation,2026-05-29 11:06:39,user
REP-001932,COM-003727,ACC-000328,impersonation,2026-05-29 16:50:59,user
REP-001933,COM-003728,ACC-000328,scam,2026-05-19 04:41:16,automated_system
REP-001934,COM-003732,ACC-000328,scam,2026-05-29 13:25:44,automated_system
REP-001935,COM-003737,ACC-000328,scam,2026-05-24 05:17:17,user
REP-001936,COM-003741,ACC-000328,impersonation,2026-05-22 10:20:27,trusted_flagger
REP-001937,COM-003743,ACC-000328,impersonation,2026-05-18 21:10:12,automated_system
REP-001938,COM-003745,ACC-000328,impersonation,2026-05-24 03:09:38,automated_system
REP-001939,COM-003747,ACC-000329,fake_engagement,2026-05-29 00:03:19,user
REP-001940,COM-003748,ACC-000329,spam,2026-05-26 21:44:23,trusted_flagger
REP-001941,COM-003751,ACC-000329,fake_engagement,2026-06-01 14:16:58,trusted_flagger
REP-001942,COM-003752,ACC-000329,fake_engagement,2026-05-29 04:19:32,automated_system
REP-001943,COM-003752,ACC-000329,fake_engagement,2026-05-31 00:39:09,automated_system
REP-001944,COM-003754,ACC-000329,spam,2026-05-28 22:16:12,user
REP-001945,COM-003754,ACC-000329,spam,2026-05-27 23:28:07,automated_system
REP-001946,COM-003754,ACC-000329,spam,2026-05-28 15:19:55,user
REP-001947,COM-003754,ACC-000329,spam,2026-05-28 04:44:52,user
REP-001948,COM-003754,ACC-000329,spam,2026-05-29 16:23:34,automated_system
REP-001949,COM-003754,ACC-000329,spam,2026-05-30 10:25:53,trusted_flagger
REP-001950,COM-003755,ACC-000329,spam,2026-05-28 20:47:20,trusted_flagger
REP-001951,COM-003755,ACC-000329,fake_engagement,2026-05-28 15:12:42,automated_system
REP-001952,COM-003756,ACC-000329,spam,2026-05-31 19:43:21,trusted_flagger
REP-001953,COM-003757,ACC-000329,fake_engagement,2026-05-28 07:15:06,automated_system
REP-001954,COM-003758,ACC-000329,fake_engagement,2026-06-01 04:49:27,automated_system
REP-001955,COM-003759,ACC-000329,spam,2026-05-31 10:59:37,automated_system
REP-001956,COM-003759,ACC-000329,fake_engagement,2026-05-29 08:13:53,automated_system
REP-001957,COM-003761,ACC-000329,fake_engagement,2026-05-28 05:44:04,trusted_flagger
REP-001958,COM-003763,ACC-000329,fake_engagement,2026-05-28 11:05:50,user
REP-001959,COM-003764,ACC-000329,fake_engagement,2026-05-31 04:24:12,user
REP-001960,COM-003765,ACC-000329,spam,2026-05-29 05:51:52,automated_system
REP-001961,COM-003767,ACC-000329,spam,2026-05-29 02:22:35,trusted_flagger
REP-001962,COM-003768,ACC-000329,spam,2026-05-27 23:17:21,automated_system
